PID,date_axis,height_cm
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
TM2_7_16,Aug 23,NA
SQ3_3_6,Aug 23,NA
BH_2_6,Aug 23,NA
LV3_2_3,Aug 23,NA
BH_1_6,Aug 23,NA
WL1_2_3,Aug 23,NA
CP2_2_4,Aug 23,NA
BH_4_6,Aug 23,NA
YO8_1_2,Aug 23,NA
DPR_8_2,Aug 23,NA
FR_4_5,Aug 23,NA
IH_5_6,Aug 23,NA
CP2_3_4,Aug 23,NA
FR_1_2,Aug 23,NA
SQ1_3_1,Aug 23,NA
YO8_2_14,Aug 23,NA
WL2_3_12,Aug 23,1.2
TM2_5_1,Aug 23,NA
LV1_4_5,Aug 23,NA
LVTR1_5_8,Aug 23,NA
SQ2_4_10,Aug 23,NA
CP3_2_10,Aug 23,NA
LV1_6_5,Aug 23,NA
SQ2_6_12,Aug 23,NA
CP2_1_14,Aug 23,NA
YO8_5_6,Aug 23,NA
SQ3_5_1,Aug 23,NA
YO7_1_1,Aug 23,NA
CC_5_6,Aug 23,NA
CP3_4_12,Aug 23,0.2
YO4_2_7,Aug 23,NA
CC_2_6,Aug 23,7.8
IH_7_6,Aug 23,5.7
BH_6_6,Aug 23,4.5
CC_8_6,Aug 23,NA
CP2_1_4,Aug 23,2.3
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
CP2_4_3,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
YO8_2_1,Aug 23,NA
LV1_1_4,Aug 23,NA
LVTR1_8_2,Aug 23,NA
LVTR1_7_16,Aug 23,NA
IH_5_5,Aug 23,7.2
DPR_3_10,Aug 23,NA
DPR_4_10,Aug 23,NA
DPR_6_16,Aug 23,NA
BH_4_5,Aug 23,6.6
SQ1_2_2,Aug 23,NA
WL2_8_11,Aug 23,NA
LV3_7_5,Aug 23,NA
CC_4_5,Aug 23,NA
SQ2_1_4,Aug 23,NA
CP2_6_11,Aug 23,NA
CP3_4_11,Aug 23,2.3
SQ2_6_19,Aug 23,NA
YO11_5_11,Aug 23,2.3
YO7_6_1,Aug 23,NA
YO4_1_1,Aug 23,4.2
YO8_5_5,Aug 23,NA
SC_5_16,Aug 23,NA
CP2_1_3,Aug 23,NA
DPR_6_4,Aug 23,NA
YO8_1_1,Aug 23,NA
TM2_1_4,Aug 23,23
LVTR1_4_1,Aug 23,NA
WL2_3_11,Aug 23,NA
LVTR1_7_3,Aug 23,NA
LVTR1_8_6,Aug 23,NA
CP2_2_3,Aug 23,NA
YO4_2_6,Aug 23,NA
CC_3_5,Aug 23,11.3
BH_3_5,Aug 23,NA
YO7_7_1,Aug 23,1.7
IH_2_5,Aug 23,NA
LV1_3_4,Aug 23,NA
YO8_3_1,Aug 23,4.2
YO11_6_11,Aug 23,2.9
TM2_7_10,Aug 23,34.5
SQ3_4_11,Aug 23,NA
IH_7_5,Aug 23,NA
WL2_1_11,Aug 23,4.6
CP3_1_10,Aug 23,NA
SC_6_5,Aug 23,6.6
BH_1_5,Aug 23,NA
YO7_4_6,Aug 23,2.6
BH_7_5,Aug 23,7.1
LVTR1_5_13,Aug 23,NA
IH_1_5,Aug 23,8.3
YO7_5_17,Aug 23,1.4
YO7_7_19,Aug 23,NA
SQ2_6_11,Aug 23,NA
YO7_1_8,Aug 23,NA
CP3_3_11,Aug 23,NA
LV1_4_4,Aug 23,NA
YO4_4_9,Aug 23,NA
SQ2_13_13,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
TM2_1_3,Aug 23,14.3
SQ1_2_1,Aug 23,2.6
LVTR1_8_19,Aug 23,NA
BH_2_4,Aug 23,5.9
YO7_3_4,Aug 23,NA
WL2_6_10,Aug 23,NA
IH_5_4,Aug 23,NA
SC_2_21,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
BH*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
BH*_buffer_buffer,Aug 23,NA
BH*_buffer_buffer,Aug 23,NA
CP3_5_12,Aug 23,NA
SQ3_6_7,Aug 23,NA
DPR_6_14,Aug 23,NA
YO7_6_2,Aug 23,NA
IH_2_6,Aug 23,6.4
TM2_5_3,Aug 23,NA
LV1_3_5,Aug 23,NA
CC_1_6,Aug 23,3.5
YO4_1_3,Aug 23,NA
LVTR1_8_7,Aug 23,NA
LV1_1_5,Aug 23,NA
IH_4_6,Aug 23,NA
LVTR1_3_1,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL2_2_12,Aug 23,NA
WR_2_10,Aug 23,NA
IH_1_6,Aug 23,NA
LVTR1_8_14,Aug 23,NA
CC_4_6,Aug 23,NA
CP3_1_11,Aug 23,NA
CP3_3_12,Aug 23,NA
YO7_5_1,Aug 23,NA
SC_8_6,Aug 23,2.5
TM2_7_11,Aug 23,NA
SQ2_6_16,Aug 23,NA
IH_6_6,Aug 23,NA
NA_NA_NA,Aug 23,NA
YO7_4_4,Aug 23,NA
CP2_2_5,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
IH_7_7,Aug 23,6.8
LV3_5_3,Aug 23,NA
CP3_5_13,Aug 23,NA
YO11_5_13,Aug 23,NA
YO8_3_3,Aug 23,NA
CP2_1_5,Aug 23,2.8
CP3_3_13,Aug 23,NA
BH_6_7,Aug 23,4.6
BH_3_7,Aug 23,3.1
YO8_1_3,Aug 23,NA
TM2_7_14,Aug 23,NA
WL2_1_13,Aug 23,2.2
CP3_1_15,Aug 23,NA
CC_4_7,Aug 23,5.2
BH_5_7,Aug 23,2.6
CP3_2_6,Aug 23,NA
LVTR1_2_5,Aug 23,NA
BH_2_7,Aug 23,NA
YO7_7_14,Aug 23,1.8
IH_1_7,Aug 23,7.3
DPR_6_21,Aug 23,7.4
LVTR1_7_5,Aug 23,2.3
WL2_2_13,Aug 23,1.6
LV1_6_6,Aug 23,1.4
CP3_1_12,Aug 23,0.9
WL1_3_4,Aug 23,3.3
LVTR1_5_2,Aug 23,NA
SC_2_7,Aug 23,NA
NA_NA_NA,Aug 23,NA
LV1_4_6,Aug 23,1.9
SQ2_4_9,Aug 23,2.7
YO8_6_7,Aug 23,4.4
LVTR1_6_15,Aug 23,NA
SC_5_7,Aug 23,2.5
SQ1_14_7,Aug 23,0.9
SC_2_19,Aug 23,2.3
FR_5_2,Aug 23,NA
YO4_3_9,Aug 23,2.6
IH_3_7,Aug 23,3.9
SQ2_6_13,Aug 23,3.3
CP3_4_13,Aug 23,NA
SQ2_8_13,Aug 23,NA
CC_5_7,Aug 23,7.1
BH_1_7,Aug 23,3.2
CP2_7_12,Aug 23,NA
DPR_1_12,Aug 23,NA
SQ2_6_17,Aug 23,0.7
SQ3_2_3,Aug 23,NA
WL2_3_13,Aug 23,2.6
YO11_4_12,Aug 23,NA
WL2_5_13,Aug 23,NA
DPR_3_12,Aug 23,NA
BH_7_7,Aug 23,5.4
CC_9_7,Aug 23,NA
LV1_1_6,Aug 23,0.6
CP2_5_5,Aug 23,4.6
YO7_6_3,Aug 23,2.3
IH_2_7,Aug 23,7.2
CP2_4_5,Aug 23,3.5
YO8_2_3,Aug 23,NA
YO4_5_6,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
LVTR1_8_9,Aug 23,3
YO11_8_1,Aug 23,6.1
CP2_2_6,Aug 23,2
YO11_5_1,Aug 23,NA
CC_4_8,Aug 23,2.6
YO8_5_8,Aug 23,NA
YO4_9_3,Aug 23,1.9
IH_3_8,Aug 23,9.5
LV1_3_7,Aug 23,1.6
TM2_1_14,Aug 23,21.6
YO7_1_4,Aug 23,1.2
WL2_1_1,Aug 23,NA
BH_2_8,Aug 23,NA
WL1_4_9,Aug 23,1.7
SC_2_8,Aug 23,NA
CC_5_8,Aug 23,NA
YO4_3_6,Aug 23,NA
FR_4_7,Aug 23,NA
YO11*_buffer_buffer,Aug 23,NA
CP2*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
TM2*_buffer_buffer,Aug 23,NA
TM2*_buffer_buffer,Aug 23,NA
SC_5_6,Aug 23,2.6
CC_9_6,Aug 23,8.1
SQ2_6_22,Aug 23,NA
CP2_5_4,Aug 23,1.1
YO4_5_4,Aug 23,1.4
SC_6_6,Aug 23,3.2
YO11_5_12,Aug 23,NA
WL1_7_20,Aug 23,2.2
WV_4_10,Aug 23,NA
WL1_10_4,Aug 23,5.3
DPR_1_11,Aug 23,NA
YO11_4_7,Aug 23,NA
YO11_5_15,Aug 23,NA
CP2_7_11,Aug 23,NA
CP3_7_5,Aug 23,NA
BH_3_6,Aug 23,4.5
DPR_4_11,Aug 23,4.9
CC_3_6,Aug 23,NA
YO8_3_2,Aug 23,NA
YO7_5_16,Aug 23,NA
LVTR1_7_4,Aug 23,1.5
WL1_7_8,Aug 23,1.6
DPR_6_19,Aug 23,NA
YO8_6_6,Aug 23,NA
BH_7_6,Aug 23,NA
LV3_7_10,Aug 23,NA
IH_4_7,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
YO8_4_8,Aug 23,NA
YO7_5_2,Aug 23,3.1
CP2_5_14,Aug 23,3.9
YO7_7_22,Aug 23,NA
WL2_6_13,Aug 23,NA
LV1_5_6,Aug 23,NA
YO11_6_13,Aug 23,NA
FR_7_7,Aug 23,2.7
CC_8_7,Aug 23,5.5
TM2_4_12,Aug 23,4.4
DPR_6_6,Aug 23,NA
YO4_2_8,Aug 23,NA
YO11_8_13,Aug 23,NA
DPR_8_3,Aug 23,8.2
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL1_4_3,Aug 23,2.1
LV1_8_6,Aug 23,NA
YO11_1_13,Aug 23,NA
TM2_5_8,Aug 23,NA
BH_4_7,Aug 23,4.2
SQ2_6_27,Aug 23,NA
YO7_7_3,Aug 23,NA
LV1_2_6,Aug 23,NA
LVTR1_4_3,Aug 23,NA
TM2_7_12,Aug 23,8.1
TM2_2_5,Aug 23,14.6
CC_3_7,Aug 23,5.1
SC_4_7,Aug 23,4.7
SC_8_7,Aug 23,4.4
WL2_8_13,Aug 23,NA
IH_6_7,Aug 23,NA
CC_1_7,Aug 23,NA
LVTR1_6_5,Aug 23,2.6
CC_2_7,Aug 23,8.1
IH_5_7,Aug 23,NA
YO7_1_3,Aug 23,1.4
LV1_3_6,Aug 23,NA
CP3_6_13,Aug 23,1.8
YO8_8_7,Aug 23,1.7
DPR_6_18,Aug 23,5.4
YO11_8_16,Aug 23,3.3
LVTR1_8_8,Aug 23,4
SC_6_7,Aug 23,2.9
WL1_7_9,Aug 23,2.1
WL1_10_5,Aug 23,3
WR_2_19,Aug 23,3.8
CP2_3_5,Aug 23,2.4
YO8_5_7,Aug 23,2.2
WL2_7_13,Aug 23,2
NA_NA_NA,Aug 23,NA
SC_4_15,Aug 23,NA
TM2_1_6,Aug 23,NA
SQ3_4_10,Aug 23,1.3
FR_4_6,Aug 23,1.4
SQ1_4_7,Aug 23,1.3
DPR_4_12,Aug 23,NA
SQ1_4_2,Aug 23,2.8
YO11_7_13,Aug 23,2.4
WL1*_buffer_buffer,Aug 23,NA
SQ2_4_4,Aug 23,NA
YO7_7_17,Aug 23,NA
IH_4_8,Aug 23,NA
LV1_4_7,Aug 23,NA
YO8_8_8,Aug 23,NA
YO8_2_4,Aug 23,NA
TM2_5_2,Aug 23,NA
TM2_7_13,Aug 23,23.1
LVTR1_7_12,Aug 23,NA
CC_1_8,Aug 23,NA
CP3_6_1,Aug 23,NA
CP2_7_13,Aug 23,NA
DPR_7_5,Aug 23,NA
TM2_1_7,Aug 23,NA
IH_7_8,Aug 23,NA
LV1_5_7,Aug 23,NA
IH_2_8,Aug 23,NA
CC_8_8,Aug 23,NA
CP2*_buffer_buffer,Aug 23,NA
CP2*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
LV1*_buffer_buffer,Aug 23,NA
TM2*_buffer_buffer,Aug 23,NA
YO11_8_2,Aug 23,NA
IH_5_9,Aug 23,9.4
TM2_5_10,Aug 23,NA
YO11_7_14,Aug 23,0.8
CP3_4_2,Aug 23,3.8
SQ2_1_1,Aug 23,0.6
CP2_5_7,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
LVTR1_8_10,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
CP3_2_1,Aug 23,NA
NA_NA_NA,Aug 23,NA
CP2_1_7,Aug 23,2.3
DPR_1_1,Aug 23,4.4
LV1_8_8,Aug 23,NA
YO7_7_5,Aug 23,0.9
LVTR1_7_7,Aug 23,NA
YO8_6_9,Aug 23,NA
NA_NA_NA,Aug 23,NA
LVTR1_6_7,Aug 23,NA
IH_7_9,Aug 23,9.2
SC_6_9,Aug 23,NA
YO7_7_24,Aug 23,NA
YO4_2_10,Aug 23,5
SQ3_7_13,Aug 23,NA
YO11_3_4,Aug 23,NA
CC_9_9,Aug 23,6.3
LV3_5_5,Aug 23,2.7
WL1_2_1,Aug 23,2.3
DPR_6_8,Aug 23,6.5
TM2_7_18,Aug 23,6.1
CC_4_9,Aug 23,5.2
YO7_6_14,Aug 23,3.2
LV1_3_8,Aug 23,NA
SC_5_9,Aug 23,1.4
BH_6_9,Aug 23,NA
DPR_3_1,Aug 23,9.9
CC_1_9,Aug 23,NA
LV3_1_2,Aug 23,NA
LVTR1_4_8,Aug 23,NA
YO7_5_4,Aug 23,NA
IH_1_9,Aug 23,4.3
WL1_7_11,Aug 23,NA
SC_2_9,Aug 23,NA
YO8_8_9,Aug 23,NA
LV1_2_8,Aug 23,NA
LV1_6_8,Aug 23,NA
BH_7_9,Aug 23,NA
CP2_2_7,Aug 23,NA
SC_4_9,Aug 23,NA
YO4_3_10,Aug 23,NA
CC_5_9,Aug 23,NA
TM2_7_1,Aug 23,NA
BH_1_9,Aug 23,NA
FR_3_9,Aug 23,NA
TM2_1_8,Aug 23,NA
DPR_5_13,Aug 23,NA
SQ2_8_2,Aug 23,NA
WL2_5_2,Aug 23,NA
CP2_3_7,Aug 23,0.5
LV3_7_13,Aug 23,NA
CP2_7_1,Aug 23,NA
YO11_1_2,Aug 23,NA
NA_NA_NA,Aug 23,NA
LV1*_buffer_buffer,Aug 23,NA
LV1*_buffer_buffer,Aug 23,NA
BH_5_8,Aug 23,4.6
YO11_7_2,Aug 23,NA
WL2_8_1,Aug 23,NA
LVTR1_6_6,Aug 23,NA
CC_9_8,Aug 23,7.5
SC_8_8,Aug 23,NA
CC_3_8,Aug 23,NA
BH_7_8,Aug 23,5.1
YO11_5_18,Aug 23,NA
SQ3_1_12,Aug 23,0.6
WR_2_16,Aug 23,NA
YO8_1_4,Aug 23,NA
LVTR1_7_6,Aug 23,4
DPR_8_16,Aug 23,5.9
CP3_3_1,Aug 23,NA
SQ1_14_6,Aug 23,NA
SC_6_8,Aug 23,4.5
WL2_7_1,Aug 23,NA
LV3_5_4,Aug 23,NA
WL1_7_10,Aug 23,NA
LVTR1_4_2,Aug 23,NA
CP2_1_6,Aug 23,3.6
LV1_8_7,Aug 23,NA
WL2_3_1,Aug 23,1.9
SQ3_4_8,Aug 23,NA
YO11_6_1,Aug 23,3.3
YO7_7_4,Aug 23,1.8
CP3_2_7,Aug 23,NA
LVTR1_5_12,Aug 23,NA
TM2_4_8,Aug 23,NA
WL1_2_2,Aug 23,NA
YO7_7_16,Aug 23,NA
IH_6_8,Aug 23,NA
DPR_1_13,Aug 23,NA
YO8_6_8,Aug 23,NA
DPR_8_4,Aug 23,9.8
BH_3_8,Aug 23,6.2
YO4_2_9,Aug 23,4.5
FR_7_8,Aug 23,NA
SQ1_2_6,Aug 23,2.9
CP2_2_15,Aug 23,NA
CP2_4_6,Aug 23,NA
SQ2_6_1,Aug 23,1.9
YO11_3_2,Aug 23,NA
buffer_buffer_buffer,Aug 23,NA
LVTR1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
TM2*_buffer_buffer,Aug 23,NA
buffer_NA_NA,Aug 23,NA
WR_1_1,Aug 23,NA
SQ3_6_2,Aug 23,NA
YO8_1_5,Aug 23,3.8
IH_4_9,Aug 23,NA
WL2_2_2,Aug 23,1.9
CP2_4_7,Aug 23,NA
CP3_4_15,Aug 23,NA
YO4_9_2,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
LV1_1_8,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL2_3_2,Aug 23,NA
FR_7_9,Aug 23,NA
LVTR1_2_7,Aug 23,NA
SQ1_2_13,Aug 23,NA
CP3_5_2,Aug 23,NA
SQ2_6_23,Aug 23,NA
YO11_5_2,Aug 23,NA
BH_5_9,Aug 23,NA
SQ1_6_9,Aug 23,NA
YO8_5_9,Aug 23,NA
IH_3_9,Aug 23,NA
YO8_8_14,Aug 23,NA
YO7_4_5,Aug 23,NA
LVTR1_7_18,Aug 23,NA
TM2_6_13,Aug 23,NA
DPR_3_15,Aug 23,NA
YO8_3_5,Aug 23,1.5
SC_8_9,Aug 23,2
LV1_5_8,Aug 23,NA
FR_6_12,Aug 23,NA
CP3_6_2,Aug 23,NA
TM2_2_9,Aug 23,NA
TM2_4_4,Aug 23,NA
BH_2_9,Aug 23,NA
IH_2_9,Aug 23,NA
WL2_6_2,Aug 23,NA
CP2_2_14,Aug 23,2.4
WL2_7_2,Aug 23,5.3
WL1_7_15,Aug 23,2.6
CC_8_9,Aug 23,NA
CC_3_9,Aug 23,NA
SQ2_13_3,Aug 23,NA
SC_4_17,Aug 23,NA
WL2_8_2,Aug 23,NA
CP3_3_2,Aug 23,NA
YO7_6_5,Aug 23,NA
CC_2_9,Aug 23,7.6
YO11_6_2,Aug 23,NA
SC_8_15,Aug 23,3.5
SQ2_6_2,Aug 23,1.4
WL2_1_2,Aug 23,4.1
YO7_1_5,Aug 23,3.1
DPR_8_5,Aug 23,NA
FR_4_8,Aug 23,NA
YO8_2_5,Aug 23,NA
IH_6_9,Aug 23,5.6
LVTR1_4_4,Aug 23,2.7
LV1_4_8,Aug 23,2
SQ1_14_9,Aug 23,NA
WL1_10_1,Aug 23,NA
CP3_1_1,Aug 23,1.3
DPR_4_1,Aug 23,2.6
BH_3_9,Aug 23,NA
BH_4_9,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
WL1_7_14,Aug 23,NA
SC_2_18,Aug 23,4.5
WL1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
DPR_6_7,Aug 23,NA
SC_5_14,Aug 23,NA
CP3_5_14,Aug 23,NA
IH_5_8,Aug 23,9.5
WL2_2_1,Aug 23,NA
LVTR1_8_20,Aug 23,NA
CP3_5_1,Aug 23,NA
WL2_6_1,Aug 23,3
YO7_3_9,Aug 23,3.8
SQ2_13_6,Aug 23,0.7
CC_2_8,Aug 23,NA
TM2_7_19,Aug 23,NA
LV1_1_7,Aug 23,NA
FR_2_11,Aug 23,NA
BH_6_8,Aug 23,NA
YO8_3_4,Aug 23,NA
SC_5_8,Aug 23,NA
YO8_4_12,Aug 23,NA
BH_1_8,Aug 23,NA
SQ2_6_25,Aug 23,1.8
YO11_7_1,Aug 23,3.2
SQ2_8_1,Aug 23,NA
YO11_1_1,Aug 23,NA
YO7_5_3,Aug 23,NA
DPR_4_13,Aug 23,NA
IH_1_8,Aug 23,9.1
LV3_7_8,Aug 23,NA
CP3_1_13,Aug 23,NA
LVTR1_8_23,Aug 23,NA
BH_4_8,Aug 23,NA
DPR_3_13,Aug 23,NA
NA_NA_NA,Aug 23,NA
CP2_5_6,Aug 23,1.2
SC_4_8,Aug 23,4.2
CP2_3_6,Aug 23,2.9
YO7_6_4,Aug 23,2.6
CP3_4_1,Aug 23,1.6
FR_5_9,Aug 23,NA
LV1_2_7,Aug 23,3
TM2_2_10,Aug 23,NA
WL2_5_1,Aug 23,6.2
BH*_buffer_buffer,Aug 23,NA
LV1_3_15,Aug 23,3.9
NA_NA_NA,Aug 23,NA
LVTR1*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
SQ3_4_2,Aug 23,NA
NA_NA_NA,Aug 23,NA
LV1_2_9,Aug 23,NA
CP3_4_3,Aug 23,NA
YO11_8_3,Aug 23,NA
NA_NA_NA,Aug 23,NA
YO11_6_3,Aug 23,0.8
YO4_1_2,Aug 23,2.9
SQ2_1_2,Aug 23,NA
LVTR1_7_8,Aug 23,NA
TM2_6_2,Aug 23,18.1
DPR_8_6,Aug 23,4.7
NA_NA_NA,Aug 23,NA
WL1_3_5,Aug 23,NA
CP3_1_2,Aug 23,NA
FR_7_10,Aug 23,NA
DPR_4_2,Aug 23,5
LV1_6_9,Aug 23,NA
LVTR1_5_1,Aug 23,2.5
BH_7_10,Aug 23,NA
NA_NA_NA,Aug 23,NA
YO11_5_3,Aug 23,2
SQ1_14_8,Aug 23,NA
SC_6_10,Aug 23,NA
YO7_7_6,Aug 23,NA
TM2_3_2,Aug 23,NA
YO8_5_10,Aug 23,NA
YO11_5_16,Aug 23,NA
WL2_7_3,Aug 23,3.1
LVTR1_8_11,Aug 23,NA
BH_6_10,Aug 23,2.3
LV1_5_9,Aug 23,2
CP3_6_3,Aug 23,NA
WR_2_20,Aug 23,NA
SQ1_14_5,Aug 23,1.3
CC_5_10,Aug 23,7.4
CP2_1_8,Aug 23,2.4
IH_2_10,Aug 23,6.9
LV1_4_9,Aug 23,NA
SQ2_8_3,Aug 23,1.5
WR_3_2,Aug 23,5.7
CP3_7_12,Aug 23,1.3
WL2_8_3,Aug 23,NA
YO7_6_6,Aug 23,1.4
TM2_1_15,Aug 23,19.7
SQ2_11_2,Aug 23,2.3
IH_7_10,Aug 23,NA
FR_4_9,Aug 23,NA
YO11_1_3,Aug 23,NA
WL2_2_3,Aug 23,4
CC_9_10,Aug 23,10.1
TM2_1_9,Aug 23,20.3
YO8_3_6,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
FR_3_8,Aug 23,3
WL1_7_12,Aug 23,3.5
CP2_7_2,Aug 23,NA
CP3_3_3,Aug 23,NA
YO7_5_14,Aug 23,2.3
DPR_6_17,Aug 23,4.1
YO4_9_1,Aug 23,3.3
SC_4_10,Aug 23,4.2
WL2_5_3,Aug 23,4.3
SQ1_2_12,Aug 23,NA
YO7_7_7,Aug 23,1.8
IH_3_11,Aug 23,8
BH_4_11,Aug 23,4.9
BH_6_11,Aug 23,6.2
SC_5_11,Aug 23,4
CC_2_11,Aug 23,9.3
YO7_4_3,Aug 23,3.1
TM2_6_4,Aug 23,7.3
FR_6_10,Aug 23,NA
IH_6_11,Aug 23,NA
LV1_8_10,Aug 23,NA
IH_1_11,Aug 23,NA
WL2*_buffer_buffer,Aug 23,NA
WL2*_buffer_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
TM2_7_2,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
YO11_3_12,Aug 23,NA
LVTR1_7_14,Aug 23,NA
BH_5_10,Aug 23,6.6
IH_3_10,Aug 23,7.6
SC_8_10,Aug 23,4.7
SQ2_6_20,Aug 23,NA
TM2_2_7,Aug 23,NA
YO8_1_6,Aug 23,NA
WL1_4_12,Aug 23,NA
CC_4_10,Aug 23,NA
LVTR1_6_8,Aug 23,NA
CP2_3_8,Aug 23,NA
CC_2_10,Aug 23,5.2
LV3_7_6,Aug 23,NA
CP2_5_8,Aug 23,NA
LV1_3_9,Aug 23,NA
SC_2_10,Aug 23,NA
YO8_4_4,Aug 23,NA
SQ2_6_3,Aug 23,NA
SC_2_20,Aug 23,NA
DPR_6_9,Aug 23,NA
CP3_2_2,Aug 23,NA
WL2_3_3,Aug 23,NA
NA_NA_NA,Aug 23,NA
YO11_7_3,Aug 23,NA
NA_NA_NA,Aug 23,NA
LVTR1_3_4,Aug 23,NA
DPR_1_2,Aug 23,8.3
CP2_4_8,Aug 23,NA
YO7_2_13,Aug 23,NA
CC_1_10,Aug 23,NA
SC_5_10,Aug 23,NA
CP2_6_1,Aug 23,NA
BH_2_10,Aug 23,1.3
YO7_5_5,Aug 23,1.9
BH_3_10,Aug 23,NA
CC_8_10,Aug 23,NA
YO8_6_10,Aug 23,2.4
BH_1_10,Aug 23,3.1
IH_5_10,Aug 23,6.9
WL2_6_3,Aug 23,NA
YO8_8_10,Aug 23,NA
CP3_5_3,Aug 23,NA
SC_6_14,Aug 23,NA
CP2_2_8,Aug 23,NA
IH_6_10,Aug 23,5.2
BH_4_10,Aug 23,5
LV1_8_9,Aug 23,2
SQ3_1_5,Aug 23,NA
YO7_4_10,Aug 23,NA
YO7_7_25,Aug 23,NA
IH_4_10,Aug 23,7.2
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL2_1_3,Aug 23,7.2
LV3_5_6,Aug 23,4.7
YO8_2_6,Aug 23,3.9
CC_3_10,Aug 23,7.8
YO4_2_11,Aug 23,7.9
IH_1_10,Aug 23,4.2
LVTR1_2_8,Aug 23,3.8
LV1_1_9,Aug 23,1.7
DPR_3_2,Aug 23,6.9
DPR_3_14,Aug 23,5.2
YO8_2_7,Aug 23,NA
SQ3_2_6,Aug 23,NA
YO11_4_6,Aug 23,NA
SC_4_11,Aug 23,1.4
SQ1_2_10,Aug 23,NA
TM2_1_10,Aug 23,11.9
DPR_8_15,Aug 23,NA
CC_4_11,Aug 23,7
CP2_7_3,Aug 23,1.9
IH_5_11,Aug 23,8.1
LVTR1_6_9,Aug 23,NA
BH_1_11,Aug 23,NA
YO8*_He buffe*_buffer,Aug 23,NA
SC*_ie buffe*_buffer,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
NA_NA_NA,Aug 23,NA
WL1*_buffer_buffer,Aug 23,NA
LV1_8_11,Aug 23,NA
TM2_1_11,Aug 23,14.5
SC_7_6,Aug 23,2.9
CC_1_12,Aug 23,5.8
CC_2_12,Aug 23,9.5
NA_NA_NA,Aug 23,NA
FR_4_11,Aug 23,NA
DPR_4_4,Aug 23,7.1
YO8_1_8,Aug 23,NA
WL2_8_5,Aug 23,5.9
CP2_6_7,Aug 23,2.2
IH_1_12,Aug 23,8.5
DPR_1_4,Aug 23,7.1
YO7_1_11,Aug 23,NA
WL1_9_10,Aug 23,2.8
CP3_2_3,Aug 23,2.3
YO11_6_5,Aug 23,2.5
FR_6_8,Aug 23,2.5
WL1_7_13,Aug 23,1.9
LV1_1_10,Aug 23,NA
WL2_2_4,Aug 23,1.3
BH_5_11,Aug 23,NA
TM2_5_13,Aug 23,NA
