survey_date,block,Genotype,pop.mf,parent.pop,mf,rep,height.cm,long.leaf.cm,survey.notes
7/3/2023,NA,LVTR1_4_5,LVTR1_4,LVTR1,4,5,1.2,1.9,NA
7/3/2023,NA,LVTR1_4_6,LVTR1_4,LVTR1,4,6,1.2,1.7,NA
7/3/2023,NA,LVTR1_4_7,LVTR1_4,LVTR1,4,7,1.3,0.9,NA
7/3/2023,NA,LVTR1_4_8,LVTR1_4,LVTR1,4,8,1.3,1.6,NA
7/3/2023,NA,LVTR1_4_12,LVTR1_4,LVTR1,4,12,1.4,1.6,NA
7/3/2023,NA,LVTR1_5_1,LVTR1_5,LVTR1,5,1,1.2,1.5,NA
7/3/2023,NA,LVTR1_5_2,LVTR1_5,LVTR1,5,2,0.9,0.7,too Small to Collect DNA
7/3/2023,NA,LVTR1_5_3,LVTR1_5,LVTR1,5,3,1.5,1.2,NA
7/3/2023,NA,LVTR1_5_4,LVTR1_5,LVTR1,5,4,2.1,1.7,NA
7/3/2023,NA,LVTR1_5_5,LVTR1_5,LVTR1,5,5,1.4,1.3,NA
7/3/2023,NA,LVTR1_5_6,LVTR1_5,LVTR1,5,6,1.3,1.5,NA
7/3/2023,NA,LVTR1_5_7,LVTR1_5,LVTR1,5,7,1,1,NA
7/3/2023,NA,LVTR1_5_8,LVTR1_5,LVTR1,5,8,0.8,1.3,NA
7/3/2023,NA,LVTR1_5_10,LVTR1_5,LVTR1,5,10,1.1,1.6,NA
7/3/2023,NA,LVTR1_5_12,LVTR1_5,LVTR1,5,12,1.2,1.1,NA
7/3/2023,NA,LVTR1_5_13,LVTR1_5,LVTR1,5,13,0.8,1.2,NA
7/3/2023,NA,LVTR1_6_1,LVTR1_6,LVTR1,6,1,NA,1.6,1 leaf coming out of dirt. Too Small
7/3/2023,NA,LVTR1_6_2,LVTR1_6,LVTR1,6,2,0.9,1.3,NA
7/3/2023,NA,LVTR1_6_3,LVTR1_6,LVTR1,6,3,NA,NA,plant gone
7/3/2023,NA,LVTR1_6_4,LVTR1_6,LVTR1,6,4,0.5,1.1,too Small to collect DNA
7/3/2023,NA,LVTR1_6_5,LVTR1_6,LVTR1,6,5,1.1,1.2,NA
7/3/2023,NA,LVTR1_6_6,LVTR1_6,LVTR1,6,6,1.1,1,NA
7/3/2023,NA,LVTR1_6_7,LVTR1_6,LVTR1,6,7,1,1.1,NA
7/3/2023,NA,LVTR1_6_8,LVTR1_6,LVTR1,6,8,0.6,0.6,too Small to Collect DNA
7/3/2023,NA,LVTR1_6_9,LVTR1_6,LVTR1,6,9,0.7,1,NA
7/3/2023,NA,LVTR1_6_10,LVTR1_6,LVTR1,6,10,0.8,0.6,NA
7/3/2023,NA,LVTR1_6_11,LVTR1_6,LVTR1,6,11,0.5,0.8,NA
7/3/2023,NA,LVTR1_6_12,LVTR1_6,LVTR1,6,12,1,1.1,NA
7/3/2023,NA,LVTR1_6_13,LVTR1_6,LVTR1,6,13,0.2,1.4,NA
7/3/2023,NA,LVTR1_7_1,LVTR1_7,LVTR1,7,1,1.1,1,NA
7/3/2023,NA,LVTR1_7_2,LVTR1_7,LVTR1,7,2,0.8,1.5,NA
7/3/2023,NA,LVTR1_7_3,LVTR1_7,LVTR1,7,3,0.9,1.4,NA
7/3/2023,NA,LVTR1_7_4,LVTR1_7,LVTR1,7,4,1,1.3,NA
7/3/2023,NA,LVTR1_7_5,LVTR1_7,LVTR1,7,5,1.2,1.9,NA
7/3/2023,NA,LVTR1_7_6,LVTR1_7,LVTR1,7,6,1.1,1.6,NA
7/3/2023,NA,LVTR1_7_7,LVTR1_7,LVTR1,7,7,1.1,1.5,NA
7/3/2023,NA,LVTR1_7_8,LVTR1_7,LVTR1,7,8,1.2,1.2,NA
7/3/2023,NA,LVTR1_7_10,LVTR1_7,LVTR1,7,10,0.7,1.6,NA
7/3/2023,NA,LVTR1_7_11,LVTR1_7,LVTR1,7,11,0.8,0.9,NA
7/3/2023,NA,LVTR1_7_13,LVTR1_7,LVTR1,7,13,0.6,1.3,NA
7/3/2023,NA,LVTR1_8_1,LVTR1_8,LVTR1,8,1,1,0.8,NA
7/3/2023,NA,LVTR1_8_3,LVTR1_8,LVTR1,8,3,1.2,1.1,NA
7/3/2023,NA,LVTR1_8_4,LVTR1_8,LVTR1,8,4,1.1,1.8,NA
7/3/2023,NA,LVTR1_8_5,LVTR1_8,LVTR1,8,5,1.3,1.8,NA
7/3/2023,NA,LVTR1_8_6,LVTR1_8,LVTR1,8,6,1.4,1.2,NA
7/3/2023,NA,LVTR1_8_7,LVTR1_8,LVTR1,8,7,1,1.6,NA
7/3/2023,NA,LVTR1_8_8,LVTR1_8,LVTR1,8,8,1.6,1.3,NA
7/3/2023,NA,LVTR1_8_9,LVTR1_8,LVTR1,8,9,1,1.6,NA
7/3/2023,NA,LVTR1_8_10,LVTR1_8,LVTR1,8,10,0.9,1,NA
7/3/2023,NA,LVTR1_8_11,LVTR1_8,LVTR1,8,11,1.2,1.8,NA
7/3/2023,NA,LVTR1_8_12,LVTR1_8,LVTR1,8,12,0.8,1.1,NA
7/3/2023,NA,LVTR1_8_13,LVTR1_8,LVTR1,8,13,0.7,0.8,NA
7/3/2023,NA,LVTR1_7_12,LVTR1_7,LVTR1,7,12,1,0.7,NA
7/3/2023,NA,LVTR1_8_2,LVTR1_8,LVTR1,8,2,1.1,1.4,NA
7/3/2023,NA,SQ1_2_2,SQ1_2,SQ1,2,2,1.4,1.2,NA
7/3/2023,NA,SQ1_2_3,SQ1_2,SQ1,2,3,1.3,1.7,NA
7/3/2023,NA,SQ1_2_5,SQ1_2,SQ1,2,5,1.5,1.5,NA
7/3/2023,NA,SQ1_2_6,SQ1_2,SQ1,2,6,1.7,1.9,NA
7/3/2023,NA,SQ1_2_9,SQ1_2,SQ1,2,9,0.7,1.7,NA
7/3/2023,NA,SQ1_2_11,SQ1_2,SQ1,2,11,1.2,1.6,NA
7/3/2023,NA,SQ1_2_12,SQ1_2,SQ1,2,12,1.2,0.7,NA
7/3/2023,NA,SQ1_2_13,SQ1_2,SQ1,2,13,1,1.2,NA
7/3/2023,NA,SQ1_3_1,SQ1_3,SQ1,3,1,1.2,2,NA
7/3/2023,NA,SQ1_3_6,SQ1_3,SQ1,3,6,0.5,1.6,NA
7/3/2023,NA,SQ1_4_2,SQ1_4,SQ1,4,2,1.2,2.3,NA
7/3/2023,NA,SQ1_4_7,SQ1_4,SQ1,4,7,1.1,2.1,NA
7/3/2023,NA,SQ1_5_2,SQ1_5,SQ1,5,2,2.5,1.5,NA
7/3/2023,NA,SQ1_5_9,SQ1_5,SQ1,5,9,0.6,1.2,NA
7/3/2023,NA,SQ1_6_9,SQ1_6,SQ1,6,9,1,1.6,NA
7/3/2023,NA,SQ1_6_10,SQ1_6,SQ1,6,10,0.5,1.2,NA
7/3/2023,NA,SQ1_14_1,SQ1_14,SQ1,14,1,1.7,2.3,NA
7/3/2023,NA,SQ1_14_2,SQ1_14,SQ1,14,2,1,1.7,NA
7/3/2023,NA,SQ1_14_7,SQ1_14,SQ1,14,7,0.9,1.5,NA
7/3/2023,NA,SQ1_14_8,SQ1_14,SQ1,14,8,0.8,1.6,NA
7/3/2023,NA,SQ1_14_9,SQ1_14,SQ1,14,9,2,2,NA
7/3/2023,NA,SQ1_14_11,SQ1_14,SQ1,14,11,1.5,2.4,NA
7/3/2023,NA,SQ1_2_1,SQ1_2,SQ1,2,1,1.4,1.2,not sure why not on list
7/3/2023,NA,SQ1_2_10,SQ1_2,SQ1,2,10,1,1,not sure why not on list
7/3/2023,NA,SQ1_5_10,SQ1_5,SQ1,5,10,0.9,1,not sure why not on list
7/3/2023,NA,SQ1_6_8,SQ1_6,SQ1,6,8,0.5,0.7,not sure why not on list
7/3/2023,NA,SQ1_14_3,SQ1_14,SQ1,14,3,0.8,1.5,not sure why not on list
7/3/2023,NA,SQ1_14_4,SQ1_14,SQ1,14,4,NA,NA,not sure why not on list. Tiny- did not collect DNA
7/3/2023,NA,SQ1_14_5,SQ1_14,SQ1,14,5,0.6,1.2,not sure why not on list
7/3/2023,NA,SQ1_14_6,SQ1_14,SQ1,14,6,0.2,0.3,not sure why not on list. Very small
7/3/2023,NA,SQ1_14_10,SQ1_14,SQ1,14,10,0.4,0.3,not sure why not on list
7/3/2023,NA,SQ2_1_1,SQ2_1,SQ2,1,1,1,0.8,NA
7/3/2023,NA,SQ2_1_2,SQ2_1,SQ2,1,2,1.3,1.4,NA
7/3/2023,NA,SQ2_1_3,SQ2_1,SQ2,1,3,1.8,2.3,NA
7/3/2023,NA,SQ2_1_4,SQ2_1,SQ2,1,4,1.4,1.2,NA
7/3/2023,NA,SQ2_1_5,SQ2_1,SQ2,1,5,1.6,1.6,NA
7/3/2023,NA,SQ2_1_6,SQ2_1,SQ2,1,6,1.4,1.9,NA
7/3/2023,NA,SQ2_1_7,SQ2_1,SQ2,1,7,1.6,1,NA
7/3/2023,NA,SQ2_1_8,SQ2_1,SQ2,1,8,1.1,0.9,NA
7/3/2023,NA,SQ2_2_6,SQ2_2,SQ2,2,6,0.6,1.4,NA
7/3/2023,NA,SQ2_4_4,SQ2_4,SQ2,4,4,0.4,1.7,NA
7/3/2023,NA,SQ2_4_6,SQ2_4,SQ2,4,6,0.5,0.9,NA
7/3/2023,NA,SQ2_4_9,SQ2_4,SQ2,4,9,0.6,1.4,NA
7/3/2023,NA,SQ2_4_10,SQ2_4,SQ2,4,10,0.7,1.5,NA
7/3/2023,NA,SQ2_4_11,SQ2_4,SQ2,4,11,0.4,0.9,NA
7/3/2023,NA,SQ2_4_13,SQ2_4,SQ2,4,13,0.5,1.3,NA
7/3/2023,NA,SQ2_6_1,SQ2_6,SQ2,6,1,0.6,2.1,NA
7/3/2023,NA,SQ2_6_2,SQ2_6,SQ2,6,2,0.6,1.1,NA
7/3/2023,NA,SQ2_6_3,SQ2_6,SQ2,6,3,0.3,0.7,NA
7/3/2023,NA,SQ2_6_4,SQ2_6,SQ2,6,4,1.3,2,NA
7/3/2023,NA,SQ2_6_5,SQ2_6,SQ2,6,5,0.9,1.5,NA
7/3/2023,NA,SQ2_6_6,SQ2_6,SQ2,6,6,0.7,1.2,NA
7/3/2023,NA,SQ2_6_7,SQ2_6,SQ2,6,7,1.1,1.4,NA
7/3/2023,NA,SQ2_6_8,SQ2_6,SQ2,6,8,1.2,1.7,NA
7/3/2023,NA,SQ2_6_9,SQ2_6,SQ2,6,9,1.2,1.3,NA
7/3/2023,NA,SQ2_6_10,SQ2_6,SQ2,6,10,0.8,1.3,NA
7/3/2023,NA,SQ2_6_11,SQ2_6,SQ2,6,11,0.3,0.8,NA
7/3/2023,NA,SQ2_6_12,SQ2_6,SQ2,6,12,0.3,0.9,NA
7/3/2023,NA,SQ2_6_13,SQ2_6,SQ2,6,13,1.2,1.8,NA
7/3/2023,NA,SQ2_8_1,SQ2_8,SQ2,8,1,0.9,0.6,NA
7/3/2023,NA,SQ2_8_2,SQ2_8,SQ2,8,2,0.4,0.6,NA
7/3/2023,NA,SQ2_8_3,SQ2_8,SQ2,8,3,0.5,1.2,NA
7/3/2023,NA,SQ2_8_4,SQ2_8,SQ2,8,4,0.8,1,NA
7/3/2023,NA,SQ2_8_5,SQ2_8,SQ2,8,5,0.6,1.5,NA
7/3/2023,NA,SQ2_8_6,SQ2_8,SQ2,8,6,0.6,0.5,NA
7/3/2023,NA,SQ2_8_7,SQ2_8,SQ2,8,7,0.5,0.8,NA
7/3/2023,NA,SQ2_8_8,SQ2_8,SQ2,8,8,0.4,0.7,NA
7/3/2023,NA,SQ2_8_9,SQ2_8,SQ2,8,9,1,1.6,NA
7/3/2023,NA,SQ2_8_10,SQ2_8,SQ2,8,10,0.9,2.3,NA
7/3/2023,NA,SQ2_8_11,SQ2_8,SQ2,8,11,0.7,0.4,NA
7/3/2023,NA,SQ2_8_12,SQ2_8,SQ2,8,12,0.3,0.7,NA
7/3/2023,NA,SQ2_8_13,SQ2_8,SQ2,8,13,0.4,0.7,NA
7/3/2023,NA,SQ2_11_2,SQ2_11,SQ2,11,2,0.5,2,NA
7/3/2023,NA,SQ2_13_3,SQ2_13,SQ2,13,3,0.5,1.6,NA
7/3/2023,NA,SQ2_13_6,SQ2_13,SQ2,13,6,0.8,2.1,NA
7/3/2023,NA,SQ2_13_9,SQ2_13,SQ2,13,9,0.6,2,NA
7/3/2023,NA,SQ2_13_13,SQ2_13,SQ2,13,13,0.1,0.7,NA
7/3/2023,NA,SQ2_4_12,SQ2_4,SQ2,4,12,0.2,0.3,NA
7/3/2023,NA,SQ3_1_4,SQ3_1,SQ3,1,4,0.5,1.6,NA
7/3/2023,NA,SQ3_1_5,SQ3_1,SQ3,1,5,0.6,2.3,NA
7/3/2023,NA,SQ3_1_9,SQ3_1,SQ3,1,9,0.3,1.4,NA
7/3/2023,NA,SQ3_1_12,SQ3_1,SQ3,1,12,0.4,1.3,NA
7/3/2023,NA,SQ3_2_1,SQ3_2,SQ3,2,1,0.5,1.9,NA
7/3/2023,NA,SQ3_2_6,SQ3_2,SQ3,2,6,0.4,1.6,NA
7/3/2023,NA,SQ3_2_12,SQ3_2,SQ3,2,12,0.6,1.5,NA
7/3/2023,NA,SQ3_2_13,SQ3_2,SQ3,2,13,0.6,1.3,NA
7/3/2023,NA,SQ3_3_2,SQ3_3,SQ3,3,2,0.4,2.3,NA
7/3/2023,NA,SQ3_3_5,SQ3_3,SQ3,3,5,0.4,1.6,NA
7/3/2023,NA,SQ3_3_6,SQ3_3,SQ3,3,6,0.3,0.7,too small
7/3/2023,NA,SQ3_3_7,SQ3_3,SQ3,3,7,0.5,2.8,NA
7/3/2023,NA,SQ3_3_13,SQ3_3,SQ3,3,13,1,1,NA
7/3/2023,NA,SQ3_4_2,SQ3_4,SQ3,4,2,0.7,1.9,NA
7/3/2023,NA,SQ3_4_3,SQ3_4,SQ3,4,3,1.3,2.4,NA
7/3/2023,NA,SQ3_4_4,SQ3_4,SQ3,4,4,0.8,1.9,NA
7/3/2023,NA,SQ3_4_7,SQ3_4,SQ3,4,7,0.5,1,NA
7/3/2023,NA,SQ3_4_8,SQ3_4,SQ3,4,8,0.6,2.1,NA
7/3/2023,NA,SQ3_4_10,SQ3_4,SQ3,4,10,0.5,1.9,NA
7/3/2023,NA,SQ3_4_11,SQ3_4,SQ3,4,11,0.5,1.8,NA
7/3/2023,NA,SQ3_5_1,SQ3_5,SQ3,5,1,0.7,1.7,NA
7/3/2023,NA,SQ3_5_4,SQ3_5,SQ3,5,4,0.4,2.1,NA
7/3/2023,NA,SQ3_6_2,SQ3_6,SQ3,6,2,0.6,1.6,NA
7/3/2023,NA,SQ3_6_4,SQ3_6,SQ3,6,4,0.7,1.7,NA
7/3/2023,NA,SQ3_6_5,SQ3_6,SQ3,6,5,0.6,2.4,NA
7/3/2023,NA,SQ3_6_6,SQ3_6,SQ3,6,6,1,1.5,NA
7/3/2023,NA,SQ3_6_7,SQ3_6,SQ3,6,7,0.7,2.5,NA
7/3/2023,NA,SQ3_2_2,SQ3_2,SQ3,2,2,0.2,0.3,very small
7/3/2023,NA,SQ3_2_3,SQ3_2,SQ3,2,3,0.3,0.3,very small
7/3/2023,NA,SQ3_6_11,SQ3_6,SQ3,6,11,0.7,1.9,NA
7/3/2023,NA,SQ3_6_13,SQ3_6,SQ3,6,13,0.8,1.8,NA
7/3/2023,NA,SQ3_7_5,SQ3_7,SQ3,7,5,0.7,1.4,NA
7/3/2023,NA,SQ3_7_7,SQ3_7,SQ3,7,7,1.8,1.3,NA
7/3/2023,NA,WL1_2_1,WL1_2,WL1,2,1,1.5,2.2,NA
7/3/2023,NA,WL1_2_2,WL1_2,WL1,2,2,1.7,1.7,NA
7/3/2023,NA,WL1_2_3,WL1_2,WL1,2,3,1.2,0.7,NA
7/3/2023,NA,WL1_2_4,WL1_2,WL1,2,4,1,1.2,NA
7/3/2023,NA,WL1_2_8,WL1_2,WL1,2,8,1.5,1.7,NA
7/3/2023,NA,WL1_2_9,WL1_2,WL1,2,9,NA,NA,dead/gone
7/3/2023,NA,WL1_2_12,WL1_2,WL1,2,12,1.4,1.1,NA
7/3/2023,NA,WL1_2_13,WL1_2,WL1,2,13,1,0.6,NA
7/3/2023,NA,WL1_3_4,WL1_3,WL1,3,4,1.5,1.9,NA
7/3/2023,NA,WL1_3_5,WL1_3,WL1,3,5,1,0.7,NA
7/3/2023,NA,WL1_3_6,WL1_3,WL1,3,6,0.8,1.1,NA
7/3/2023,NA,WL1_3_8,WL1_3,WL1,3,8,0.2,0.4,only cotyledons
7/3/2023,NA,WL1_3_10,WL1_3,WL1,3,10,1,1.4,NA
7/3/2023,NA,WL1_4_1,WL1_4,WL1,4,1,1.1,1.5,NA
7/3/2023,NA,WL1_4_3,WL1_4,WL1,4,3,1.3,1,NA
7/3/2023,NA,WL1_4_9,WL1_4,WL1,4,9,1.5,1.2,NA
7/3/2023,NA,WL1_4_10,WL1_4,WL1,4,10,1,1.3,NA
7/3/2023,NA,WL1_4_11,WL1_4,WL1,4,11,1.1,1.1,NA
7/3/2023,NA,WL1_4_12,WL1_4,WL1,4,12,1.3,1.8,NA
7/3/2023,NA,WL1_7_1,WL1_7,WL1,7,1,1.5,1,NA
7/3/2023,NA,WL1_7_2,WL1_7,WL1,7,2,1.8,2,NA
7/3/2023,NA,WL1_7_3,WL1_7,WL1,7,3,1.8,0.7,NA
7/3/2023,NA,WL1_7_4,WL1_7,WL1,7,4,1.2,2.7,NA
7/3/2023,NA,WL1_7_5,WL1_7,WL1,7,5,0.9,1.3,NA
7/3/2023,NA,WL1_7_6,WL1_7,WL1,7,6,1.3,1.6,NA
7/3/2023,NA,WL1_7_7,WL1_7,WL1,7,7,1.2,1.9,NA
7/3/2023,NA,WL1_7_8,WL1_7,WL1,7,8,1.1,1.3,NA
7/3/2023,NA,WL1_7_9,WL1_7,WL1,7,9,1.5,1.6,NA
7/3/2023,NA,WL1_7_10,WL1_7,WL1,7,10,1.6,0.9,NA
7/3/2023,NA,WL1_7_11,WL1_7,WL1,7,11,1.5,1.8,NA
7/3/2023,NA,WL1_7_12,WL1_7,WL1,7,12,1.2,1.5,NA
7/3/2023,NA,WL1_7_13,WL1_7,WL1,7,13,1.3,1.7,NA
7/3/2023,NA,WL1_9_1,WL1_9,WL1,9,1,1.9,1.5,NA
7/3/2023,NA,WL1_9_2,WL1_9,WL1,9,2,1.7,2.3,NA
7/3/2023,NA,WL1_9_3,WL1_9,WL1,9,3,1.5,2.6,NA
7/3/2023,NA,WL1_9_4,WL1_9,WL1,9,4,2,2.1,NA
7/3/2023,NA,WL1_9_9,WL1_9,WL1,9,9,0.7,1.8,NA
7/3/2023,NA,WL1_9_10,WL1_9,WL1,9,10,2.7,1.7,NA
7/3/2023,NA,WL1_10_1,WL1_10,WL1,10,1,1.5,2.5,NA
7/3/2023,NA,WL1_10_4,WL1_10,WL1,10,4,1.5,2.9,NA
7/3/2023,NA,WL1_10_5,WL1_10,WL1,10,5,1.4,2.5,NA
7/3/2023,NA,WL2_1_1,WL2_1,WL2,1,1,1.2,0.9,NA
7/3/2023,NA,WL2_1_2,WL2_1,WL2,1,2,1,1.9,NA
7/3/2023,NA,WL2_1_3,WL2_1,WL2,1,3,1.6,2.2,NA
7/3/2023,NA,WL2_1_4,WL2_1,WL2,1,4,0.9,1.6,NA
7/3/2023,NA,WL2_1_5,WL2_1,WL2,1,5,1,1.7,NA
7/3/2023,NA,WL2_1_6,WL2_1,WL2,1,6,0.8,1.2,NA
7/3/2023,NA,WL2_1_7,WL2_1,WL2,1,7,1.3,1.6,NA
7/3/2023,NA,WL2_1_8,WL2_1,WL2,1,8,1,1.5,NA
7/3/2023,NA,WL2_1_9,WL2_1,WL2,1,9,0.5,0.6,NA
7/3/2023,NA,WL2_1_10,WL2_1,WL2,1,10,0.9,1.4,NA
7/3/2023,NA,WL2_1_11,WL2_1,WL2,1,11,1,1.4,NA
7/3/2023,NA,WL2_1_12,WL2_1,WL2,1,12,0.5,0.7,NA
7/3/2023,NA,WL2_1_13,WL2_1,WL2,1,13,0.8,1.1,NA
7/3/2023,NA,WL2_2_1,WL2_2,WL2,2,1,1.6,1.4,NA
7/3/2023,NA,WL2_2_2,WL2_2,WL2,2,2,1.3,1.5,NA
7/3/2023,NA,WL2_2_3,WL2_2,WL2,2,3,1.7,2,NA
7/3/2023,NA,WL2_2_4,WL2_2,WL2,2,4,0.7,0.7,NA
7/3/2023,NA,WL2_2_5,WL2_2,WL2,2,5,0.9,2.1,NA
7/3/2023,NA,WL2_2_6,WL2_2,WL2,2,6,0.8,1.2,NA
7/3/2023,NA,WL2_2_7,WL2_2,WL2,2,7,1.1,1.7,NA
7/3/2023,NA,WL2_2_8,WL2_2,WL2,2,8,1.1,2.1,NA
7/3/2023,NA,WL2_2_9,WL2_2,WL2,2,9,1,1.6,NA
7/3/2023,NA,WL2_2_10,WL2_2,WL2,2,10,0.8,1.8,NA
7/3/2023,NA,WL2_2_11,WL2_2,WL2,2,11,1.2,1.6,NA
7/3/2023,NA,WL2_2_12,WL2_2,WL2,2,12,1,1.3,NA
7/3/2023,NA,WL2_2_13,WL2_2,WL2,2,13,0.7,0.8,NA
7/3/2023,NA,WL2_3_1,WL2_3,WL2,3,1,0.8,1.4,NA
7/3/2023,NA,WL2_3_2,WL2_3,WL2,3,2,2,1.8,NA
7/3/2023,NA,WL2_3_3,WL2_3,WL2,3,3,1.3,2.3,NA
7/3/2023,NA,WL2_3_4,WL2_3,WL2,3,4,1.5,2.3,NA
7/3/2023,NA,WL2_3_5,WL2_3,WL2,3,5,0.6,2.1,NA
7/3/2023,NA,WL2_3_6,WL2_3,WL2,3,6,1.2,2.1,NA
7/3/2023,NA,WL2_3_7,WL2_3,WL2,3,7,2,1.4,NA
7/3/2023,NA,WL2_3_8,WL2_3,WL2,3,8,0.4,1.1,NA
7/3/2023,NA,WL2_3_9,WL2_3,WL2,3,9,1.2,1.2,NA
7/3/2023,NA,WL2_3_10,WL2_3,WL2,3,10,1,1.5,NA
7/3/2023,NA,WL2_3_11,WL2_3,WL2,3,11,0.8,1.4,NA
7/3/2023,NA,WL2_3_12,WL2_3,WL2,3,12,0.8,1.1,NA
7/3/2023,NA,WL2_3_13,WL2_3,WL2,3,13,0.5,1.4,NA
7/3/2023,NA,WL2_5_1,WL2_5,WL2,5,1,1.6,3.1,NA
7/3/2023,NA,WL2_5_2,WL2_5,WL2,5,2,1.4,2.3,NA
7/3/2023,NA,WL2_5_3,WL2_5,WL2,5,3,1.2,1.6,NA
7/3/2023,NA,WL2_5_4,WL2_5,WL2,5,4,1.4,2.5,NA
7/3/2023,NA,WL2_5_5,WL2_5,WL2,5,5,1.1,1.7,NA
7/3/2023,NA,WL2_5_6,WL2_5,WL2,5,6,2,2.2,NA
7/3/2023,NA,WL2_5_7,WL2_5,WL2,5,7,1.6,3.3,NA
7/3/2023,NA,WL2_5_8,WL2_5,WL2,5,8,0.3,1,NA
7/3/2023,NA,WL2_5_9,WL2_5,WL2,5,9,1.3,1.5,NA
7/3/2023,NA,WL2_5_10,WL2_5,WL2,5,10,0.8,1.8,NA
7/3/2023,NA,WL2_5_11,WL2_5,WL2,5,11,0.9,1.4,NA
7/3/2023,NA,WL2_5_12,WL2_5,WL2,5,12,1.4,1.9,NA
7/3/2023,NA,WL2_5_13,WL2_5,WL2,5,13,1,1.2,NA
7/3/2023,NA,WL2_6_1,WL2_6,WL2,6,1,1,2.1,NA
7/3/2023,NA,WL2_6_2,WL2_6,WL2,6,2,1.7,2.2,NA
7/3/2023,NA,WL2_6_3,WL2_6,WL2,6,3,0.8,0.8,NA
7/3/2023,NA,WL2_6_4,WL2_6,WL2,6,4,0.7,1.2,NA
7/3/2023,NA,WL2_6_5,WL2_6,WL2,6,5,0.9,1.5,NA
7/3/2023,NA,WL2_6_6,WL2_6,WL2,6,6,1.1,2,NA
7/3/2023,NA,WL2_6_7,WL2_6,WL2,6,7,1,1,NA
7/3/2023,NA,WL2_6_8,WL2_6,WL2,6,8,1,0.9,NA
7/3/2023,NA,WL2_6_9,WL2_6,WL2,6,9,1.2,0.9,NA
7/3/2023,NA,WL2_6_10,WL2_6,WL2,6,10,0.9,1.2,NA
7/3/2023,NA,WL2_6_11,WL2_6,WL2,6,11,0.8,0.9,NA
7/3/2023,NA,WL2_6_12,WL2_6,WL2,6,12,0.3,1.2,NA
7/3/2023,NA,WL2_6_13,WL2_6,WL2,6,13,0.3,0.5,NA
7/3/2023,NA,WL2_7_1,WL2_7,WL2,7,1,1.5,1.8,NA
7/3/2023,NA,WL2_7_2,WL2_7,WL2,7,2,1.6,2.5,NA
7/3/2023,NA,WL2_7_3,WL2_7,WL2,7,3,0.6,1.6,NA
7/3/2023,NA,WL2_7_4,WL2_7,WL2,7,4,1.3,2,NA
7/3/2023,NA,WL2_7_5,WL2_7,WL2,7,5,0.9,1.2,NA
7/3/2023,NA,WL2_7_6,WL2_7,WL2,7,6,1.5,2.2,NA
7/3/2023,NA,WL2_7_7,WL2_7,WL2,7,7,1,2.2,NA
7/3/2023,NA,WL2_7_8,WL2_7,WL2,7,8,0.7,1.2,NA
7/3/2023,NA,WL2_7_9,WL2_7,WL2,7,9,0.6,0.9,NA
7/3/2023,NA,WL2_7_10,WL2_7,WL2,7,10,1.4,1.6,NA
7/3/2023,NA,WL2_7_11,WL2_7,WL2,7,11,0.9,1.1,NA
7/3/2023,NA,WL2_7_12,WL2_7,WL2,7,12,0.7,1,NA
7/3/2023,NA,WL2_7_13,WL2_7,WL2,7,13,0.8,1.4,NA
7/3/2023,NA,WL2_8_1,WL2_8,WL2,8,1,1.8,1.7,NA
7/3/2023,NA,WL2_8_2,WL2_8,WL2,8,2,1.1,0.7,NA
7/3/2023,NA,WL2_8_3,WL2_8,WL2,8,3,1.5,1.1,NA
7/3/2023,NA,WL2_8_4,WL2_8,WL2,8,4,0.8,1.9,NA
7/3/2023,NA,WL2_8_5,WL2_8,WL2,8,5,2.1,2.4,NA
7/3/2023,NA,WL2_8_6,WL2_8,WL2,8,6,1,1.1,NA
7/3/2023,NA,WL2_8_7,WL2_8,WL2,8,7,1.3,1.4,NA
7/3/2023,NA,WL2_8_8,WL2_8,WL2,8,8,2,1,NA
7/3/2023,NA,WL2_8_9,WL2_8,WL2,8,9,1.3,1.3,NA
7/3/2023,NA,WL2_8_10,WL2_8,WL2,8,10,1.4,1.2,NA
7/3/2023,NA,WL2_8_11,WL2_8,WL2,8,11,0.8,1.5,NA
7/3/2023,NA,WL2_8_12,WL2_8,WL2,8,12,1,1.4,NA
7/3/2023,NA,WL2_8_13,WL2_8,WL2,8,13,0.6,1.1,NA
7/3/2023,NA,YO11_1_1,YO11_1,YO11,1,1,0.9,0.6,NA
7/3/2023,NA,YO11_1_2,YO11_1,YO11,1,2,0.9,1.2,NA
7/3/2023,NA,YO11_1_3,YO11_1,YO11,1,3,1.1,1.5,NA
7/3/2023,NA,YO11_1_4,YO11_1,YO11,1,4,1.2,1.1,NA
7/3/2023,NA,YO11_1_5,YO11_1,YO11,1,5,0.7,0.6,NA
7/3/2023,NA,YO11_1_6,YO11_1,YO11,1,6,1,1.1,NA
7/3/2023,NA,YO11_1_7,YO11_1,YO11,1,7,1.2,1.7,NA
7/3/2023,NA,YO11_1_8,YO11_1,YO11,1,8,1,1.2,NA
7/3/2023,NA,YO11_1_9,YO11_1,YO11,1,9,0.9,1.3,NA
7/3/2023,NA,YO11_1_10,YO11_1,YO11,1,10,0.6,0.7,NA
7/3/2023,NA,YO11_1_11,YO11_1,YO11,1,11,0.5,0.9,NA
7/3/2023,NA,YO11_1_12,YO11_1,YO11,1,12,0.5,1,NA
7/3/2023,NA,YO11_1_13,YO11_1,YO11,1,13,0.6,0.8,NA
